Sales,Quantity,Discount,Shipping Duration,Profit Margin,Sales per Quantity,Order Year,Order Month,Order Quarter,Order Day of Week,Ship Mode_Encoded,Segment_Encoded,Region_Encoded,Category_Encoded,Sub-Category_Encoded,Profit
75.18,6,0.0,3,0.47,12.530000000000001,2014,9,3,5,0,0,1,1,10,35.3346
30.98,1,0.0,3,0.26,30.98,2014,9,3,5,0,0,1,1,1,8.0548
1349.91,9,0.0,3,0.49,149.99,2014,9,3,5,0,0,1,2,13,661.4559
14.112,6,0.2,4,0.0875,2.352,2016,11,4,4,3,0,0,1,2,1.2348
31.12,4,0.0,5,0.47,7.78,2015,9,3,2,3,0,2,1,7,14.6264
4.272,2,0.2,4,0.225,2.136,2014,6,2,1,3,0,3,0,9,0.9612
209.148,2,0.4,5,-0.31666666666666665,104.574,2016,8,3,4,2,0,1,0,16,-66.2302
1591.02,6,0.0,5,0.18,265.17,2016,8,3,4,2,0,1,1,14,286.3836
7.92,5,0.2,4,0.21250000000000002,1.584,2017,4,2,3,3,1,1,1,8,1.683
574.91,2,0.3,3,0.27142857142857146,287.455,2014,3,1,4,0,2,0,2,11,156.047
8.448,2,0.2,3,0.3125,4.224,2014,3,1,4,0,2,0,1,12,2.64
1071.0,9,0.0,2,0.16,119.0,2017,9,3,4,2,0,1,2,0,171.36
12.07,1,0.0,2,0.32999999999999996,12.07,2017,9,3,4,2,0,1,0,9,3.9831
3.273,1,0.7,3,-0.7666666666666666,3.273,2017,12,4,6,0,0,1,1,3,-2.5093
87.92,5,0.2,3,0.175,17.584,2017,12,4,6,0,0,1,0,9,15.386
104.696,1,0.2,4,0.0625,104.696,2016,3,1,3,2,1,3,1,14,6.5435
2803.92,5,0.2,2,0.0,560.784,2015,1,1,1,0,0,3,0,5,0.0
6.816,2,0.8,1,-1.7,3.408,2016,9,3,0,0,1,0,1,3,-11.5872
249.584,2,0.2,4,0.0625,124.792,2015,10,4,6,3,0,3,2,13,15.599
17.94,3,0.0,4,0.48999999999999994,5.98,2015,10,4,6,3,0,3,1,12,8.7906
10.11,3,0.0,4,0.32,3.3699999999999997,2015,10,4,6,3,0,3,0,9,3.2352
10.368,2,0.2,5,0.35,5.184,2014,10,4,0,3,2,2,1,12,3.6288
11.952,3,0.2,5,0.3375,3.984,2014,10,4,0,3,2,2,1,12,4.0338
15.224,2,0.8,2,-2.55,7.612,2017,10,4,0,2,1,0,1,1,-38.8212
21.984,6,0.8,2,-2.55,3.664,2017,10,4,0,2,1,0,1,1,-56.0592
604.752,6,0.2,4,0.1,100.79199999999999,2014,7,3,2,3,1,3,2,13,60.4752
40.7,5,0.0,4,0.29,8.14,2014,7,3,2,3,1,3,1,15,11.803
302.376,3,0.2,4,0.125,100.79199999999999,2014,7,3,2,3,1,3,2,13,37.797
45.0,3,0.0,4,0.11,15.0,2014,7,3,2,3,1,3,2,0,4.95
3785.292,6,0.1,5,0.11111111111111112,630.882,2014,9,3,4,2,0,1,0,5,420.588
35.4,5,0.0,5,0.38,7.08,2016,9,3,3,3,0,3,1,2,13.452
199.9,5,0.0,4,0.19999999999999998,39.980000000000004,2014,11,4,3,3,1,1,0,9,39.98
1212.96,8,0.3,5,-0.05714285714285714,151.62,2014,5,2,6,3,1,0,0,5,-69.312
1099.96,5,0.2,4,0.075,219.99200000000002,2015,8,3,4,3,1,0,2,13,82.497
103.481,1,0.3,4,-0.15714285714285714,103.481,2015,8,3,4,3,1,0,0,16,-16.2613
5.904,2,0.2,0,0.33749999999999997,2.952,2015,6,2,4,1,2,1,1,10,1.9926
30.08,2,0.2,6,-0.17500000000000002,15.04,2015,8,3,0,3,0,3,2,0,-5.264
36.288,7,0.2,6,0.35000000000000003,5.183999999999999,2015,8,3,0,3,0,3,1,12,12.7008
10.272,3,0.2,6,0.11249999999999999,3.424,2015,8,3,0,3,0,3,1,2,1.1556
252.8,4,0.2,6,-0.125,63.2,2015,8,3,0,3,0,3,2,0,-31.6
2.946,2,0.7,0,-0.6999999999999998,1.473,2015,9,3,4,1,0,1,1,3,-2.0622
12.96,2,0.0,5,0.4799999999999999,6.48,2017,5,2,4,3,0,3,1,12,6.2208
285.576,4,0.4,5,-0.19999999999999998,71.394,2017,7,3,0,3,0,1,2,13,-57.1152
22.24,2,0.2,5,0.1125,11.12,2014,10,4,6,3,1,0,1,15,2.502
14.62,2,0.0,4,0.46,7.31,2014,5,2,6,3,0,1,1,12,6.7252
48.36,5,0.2,2,0.125,9.672,2014,12,4,0,2,0,1,1,1,6.045
16.256,2,0.2,4,0.075,8.128,2017,4,2,4,3,2,2,1,2,1.2192
219.184,2,0.2,4,0.0875,109.592,2017,4,2,4,3,2,2,2,13,19.1786
95.84,4,0.2,1,0.36249999999999993,23.96,2015,3,1,6,0,1,0,2,13,34.742
12.39,3,0.0,5,0.45999999999999996,4.13,2015,5,2,4,3,0,0,1,10,5.6994
35.88,6,0.0,6,0.45,5.98,2016,9,3,3,3,0,0,1,12,16.146
477.3,5,0.0,7,0.29,95.46000000000001,2017,5,2,5,3,0,0,0,9,138.417
12.32,4,0.0,6,0.48,3.08,2016,9,3,5,3,2,3,1,10,5.9136
8.608,2,0.2,5,0.35,4.304,2014,9,3,0,3,0,3,1,3,3.0128
136.26,9,0.0,4,0.04,15.139999999999999,2017,6,2,5,3,2,3,1,14,5.4504
186.15,3,0.0,7,0.3,62.050000000000004,2015,9,3,0,3,1,3,1,1,55.845
81.792,6,0.2,7,0.325,13.632,2015,9,3,0,3,1,3,1,3,26.5824
47.19,3,0.0,7,0.29000000000000004,15.729999999999999,2015,9,3,0,3,1,3,1,15,13.6851
36.784,2,0.2,7,-0.22500000000000003,18.392,2015,9,3,0,3,1,3,2,13,-8.2764
91.475,1,0.5,3,-0.02,91.475,2016,6,2,3,2,2,2,2,11,-1.8295
27.192,3,0.2,7,0.012499999999999999,9.064,2017,5,2,5,3,1,2,2,0,0.3399
12.06,5,0.7,7,-0.8333333333333334,2.412,2017,5,2,5,3,1,2,1,3,-10.05
144.6,3,0.0,5,0.29,48.199999999999996,2014,10,4,3,3,0,3,1,2,41.934
15.992,1,0.2,5,-0.18749999999999997,15.992,2014,10,4,3,3,0,3,2,13,-2.9985
34.44,3,0.0,5,0.5,11.479999999999999,2014,11,4,0,2,2,1,1,12,17.22
321.552,6,0.2,5,0.0625,53.592000000000006,2014,10,4,6,3,2,3,2,13,20.097
701.96,2,0.0,5,0.24,350.98,2017,11,4,5,2,1,2,0,5,168.4704
19.456,4,0.2,4,0.175,4.864,2014,2,1,3,0,0,1,1,2,3.4048
17.28,6,0.0,4,0.45999999999999996,2.8800000000000003,2014,12,4,6,3,0,1,1,10,7.9488
31.96,2,0.0,4,0.05,15.98,2016,11,4,5,3,1,3,0,9,1.598
164.688,6,0.2,5,0.3375,27.447999999999997,2017,11,4,6,2,0,1,1,3,55.5822
166.5,2,0.4,5,-0.39999999999999997,83.25,2017,11,4,6,2,0,1,0,16,-66.6
12.96,2,0.0,5,0.4799999999999999,6.48,2017,11,4,6,2,0,1,1,12,6.2208
110.96,2,0.0,5,0.48000000000000004,55.48,2017,11,4,6,2,0,1,1,12,53.2608
99.98,2,0.0,5,0.04,49.99,2017,11,4,6,2,0,1,2,13,3.9992
11.424,1,0.2,5,0.325,11.424,2017,11,4,6,2,0,1,1,3,3.7128
128.124,2,0.1,5,0.18888888888888888,64.062,2017,11,4,6,2,0,1,0,5,24.2012
101.4,5,0.0,5,0.37999999999999995,20.28,2017,11,4,6,2,0,1,0,9,38.532
5.904,2,0.2,5,0.33749999999999997,2.952,2015,5,2,6,2,1,0,1,10,1.9926
173.488,7,0.2,5,0.3125,24.784,2015,5,2,6,2,1,0,1,12,54.215
51.56,2,0.6,5,-1.2,25.78,2015,5,2,6,2,1,0,0,9,-61.872
3.564,3,0.8,5,-1.75,1.188,2015,5,2,6,2,1,0,1,3,-6.237
13.16,5,0.2,7,0.3125,2.632,2014,9,3,6,3,0,0,1,8,4.1125
3.828,3,0.8,7,-1.7000000000000002,1.276,2014,9,3,6,3,0,0,1,3,-6.5076
304.99,5,0.8,7,-1.7499999999999998,60.998000000000005,2014,9,3,6,3,0,0,1,3,-533.7325
18.16,2,0.2,6,0.1,9.08,2017,11,4,0,3,0,0,1,14,1.816
319.984,2,0.2,4,0.28750000000000003,159.992,2015,6,2,5,2,2,1,2,0,91.9954
19.68,6,0.0,6,0.33,3.28,2014,7,3,1,3,2,3,1,2,6.4944
781.864,10,0.32,2,-0.1764705882352941,78.1864,2016,12,4,4,2,1,0,0,4,-137.976
30.816,9,0.2,2,0.31250000000000006,3.424,2016,12,4,4,2,1,0,1,12,9.63
673.344,3,0.3,0,-0.11428571428571427,224.448,2017,10,4,3,1,0,1,0,16,-76.9536
6.54,3,0.0,2,0.32999999999999996,2.18,2017,12,4,0,0,1,1,1,8,2.1582
572.8,2,0.2,3,0.08750000000000001,286.4,2015,10,4,3,0,0,3,2,13,50.12
197.05,7,0.0,6,0.3,28.150000000000002,2016,8,3,4,3,1,2,1,2,59.115
2022.272,8,0.2,4,0.3375,252.784,2017,1,1,1,3,0,3,1,3,682.5168
9.12,3,0.0,4,0.34,3.0399999999999996,2017,1,1,1,3,0,3,1,2,3.1008
38.16,9,0.0,0,0.5,4.239999999999999,2017,11,4,1,1,0,0,1,3,19.08
1592.85,7,0.0,5,0.22000000000000003,227.54999999999998,2016,1,1,6,3,1,0,0,16,350.427
11.88,2,0.0,5,0.44999999999999996,5.94,2016,1,1,6,3,1,0,1,3,5.346
120.0,6,0.0,4,0.38999999999999996,20.0,2016,5,2,3,3,0,3,2,0,46.8
8.67,1,0.0,4,0.27,8.67,2016,5,2,3,3,0,3,1,1,2.3409
4.41,1,0.0,2,0.45999999999999996,4.41,2017,11,4,6,0,2,0,1,12,2.0286
167.94,3,0.0,2,0.49,55.98,2017,11,4,6,0,2,0,1,12,82.2906
67.8,10,0.0,2,0.46,6.779999999999999,2017,11,4,6,0,2,0,1,12,31.188
26.94,3,0.0,4,0.42,8.98,2016,5,2,3,3,0,0,0,9,11.3148
32.04,3,0.0,4,0.25,10.68,2015,11,4,4,3,0,3,0,9,8.01
32.13,9,0.0,7,0.25999999999999995,3.5700000000000003,2016,4,2,4,3,0,1,1,2,8.3538
2.88,1,0.0,7,0.28,2.88,2016,4,2,4,3,0,1,1,2,0.8064
1091.93,7,0.0,4,0.25,155.99,2016,10,4,4,3,1,1,2,13,272.9825
111.96,2,0.0,4,0.49,55.98,2016,10,4,4,3,1,1,1,12,54.8604
26.7,2,0.0,2,0.28,13.35,2014,4,2,5,2,0,0,1,2,7.476
40.2,5,0.0,2,0.44999999999999996,8.040000000000001,2014,4,2,5,2,0,0,1,3,18.09
13.89,3,0.0,2,0.33,4.63,2014,4,2,5,2,0,0,1,2,4.5837
689.82,6,0.0,2,0.03,114.97000000000001,2014,4,2,5,2,0,0,1,14,20.6946
38.34,9,0.0,5,0.41,4.260000000000001,2016,8,3,5,3,0,1,1,2,15.7194
9.264,3,0.8,2,-1.5000000000000002,3.0879999999999996,2014,12,4,6,0,1,0,1,3,-13.896
204.6664,1,0.32,4,-0.02941176470588235,204.6664,2017,5,2,1,2,0,0,0,4,-6.0196
1649.75,5,0.0,5,0.33,329.95,2016,10,4,4,3,0,0,2,0,544.4175
91.056,6,0.2,4,0.35,15.176,2014,3,1,4,3,2,2,1,12,31.8696
54.208,14,0.2,7,0.1625,3.872,2014,2,1,0,3,0,0,1,2,8.8088
26.982,3,0.4,2,0.15,8.994,2015,8,3,0,2,0,1,2,13,4.0473
6.912,3,0.2,2,0.3625,2.304,2015,8,3,0,2,0,1,1,10,2.5056
435.504,3,0.2,2,0.11249999999999999,145.168,2015,8,3,0,2,0,1,1,14,48.9942
81.08,4,0.0,4,0.28,20.27,2017,5,2,0,2,0,3,1,1,22.7024
93.02,2,0.0,5,0.04,46.51,2016,2,1,3,3,1,3,1,14,3.7208
323.976,3,0.2,6,0.11249999999999999,107.992,2014,12,4,4,3,0,0,2,13,36.4473
15.552,3,0.2,6,0.35000000000000003,5.184,2014,12,4,4,3,0,0,1,12,5.4432
32.592,3,0.2,6,-0.2375,10.863999999999999,2014,12,4,4,3,0,0,1,14,-7.7406
83.92,5,0.2,1,0.35,16.784,2017,12,4,1,0,2,3,1,3,29.372
199.9,5,0.0,1,0.19999999999999998,39.980000000000004,2017,12,4,1,0,2,3,0,9,39.98
31.176,3,0.2,1,-0.225,10.392,2017,12,4,1,0,2,3,2,13,-7.0146
172.752,6,0.2,1,0.35,28.792,2017,12,4,1,0,2,3,1,3,60.4632
9.296,2,0.2,1,0.325,4.648,2017,12,4,1,0,2,3,1,3,3.0212
12.768,2,0.2,1,0.075,6.384,2017,3,1,4,1,1,0,1,14,0.9576
52.76,2,0.0,4,0.46,26.38,2017,7,3,5,3,2,3,1,12,24.2696
55.616,2,0.2,5,0.1,27.808,2017,10,4,3,3,2,0,1,14,5.5616
427.644,14,0.1,4,0.18888888888888888,30.546,2016,10,4,3,3,0,1,0,5,80.7772
40.67,7,0.0,4,0.31,5.8100000000000005,2016,10,4,3,3,0,1,1,8,12.6077
33.48,2,0.0,4,0.04,16.74,2016,10,4,3,3,0,1,1,14,1.3392
9.728,2,0.2,4,0.3375,4.864,2016,10,4,3,3,0,1,1,3,3.2832
8.856,3,0.6,2,-0.775,2.952,2017,6,2,0,2,0,0,0,9,-6.8634
477.666,2,0.15,2,0.1764705882352941,238.833,2016,9,3,6,0,1,3,0,4,84.294
16.9,5,0.0,2,0.46,3.38,2017,9,3,3,0,0,1,1,12,7.774
39.96,2,0.0,2,0.47,19.98,2017,9,3,3,0,0,1,1,12,18.7812
191.968,7,0.2,5,0.08750000000000001,27.424,2015,5,2,0,2,2,3,0,5,16.7972
35.52,3,0.2,4,0.375,11.840000000000002,2015,8,3,3,3,1,0,1,10,13.32
6.23,5,0.8,4,-1.5499999999999998,1.246,2015,8,3,3,3,1,0,1,3,-9.6565
56.704,2,0.2,4,0.33749999999999997,28.352,2015,8,3,3,3,1,0,1,12,19.1376
369.1992,3,0.32,4,-0.30882352941176466,123.0664,2015,8,3,3,3,1,0,0,4,-114.0174
1.98,2,0.0,4,0.45,0.99,2014,10,4,2,3,1,0,2,0,0.891
75.88,2,0.0,4,0.4700000000000001,37.94,2014,10,4,2,3,1,0,1,12,35.6636
6.848,2,0.2,2,0.3125,3.424,2016,6,2,5,2,1,1,1,12,2.14
4.626,2,0.7,2,-0.8333333333333333,2.313,2016,6,2,5,2,1,1,1,3,-3.855
453.6,3,0.2,2,0.19999999999999998,151.20000000000002,2016,6,2,5,2,1,1,1,1,90.72
13.848,3,0.2,3,0.37499999999999994,4.6160000000000005,2015,5,2,6,0,2,3,1,3,5.193
577.584,6,0.2,4,0.07500000000000001,96.264,2015,11,4,1,3,0,1,1,14,43.3188
151.96,4,0.0,4,0.23999999999999996,37.99,2015,5,2,5,3,2,2,2,0,36.4704
68.432,7,0.2,5,0.125,9.776,2016,9,3,3,3,1,3,0,9,8.554
71.12,5,0.2,4,0.13749999999999998,14.224,2015,11,4,5,3,0,1,0,9,9.779
3.008,2,0.2,4,0.18749999999999997,1.504,2015,11,4,5,3,0,1,1,8,0.564
184.66,7,0.0,2,0.46,26.38,2015,12,4,3,2,2,1,1,12,84.9436
5.312,2,0.6,2,-0.3,2.656,2014,10,4,4,2,0,0,0,9,-1.5936
132.52,5,0.2,2,0.26249999999999996,26.504,2016,5,2,1,0,0,1,2,0,34.7865
195.64,5,0.2,2,-0.225,39.128,2016,5,2,1,0,0,1,1,14,-44.019
51.968,2,0.2,2,0.19999999999999998,25.984,2016,5,2,1,0,0,1,0,9,10.3936
431.976,3,0.2,2,-0.175,143.992,2016,5,2,1,0,0,1,2,0,-75.5958
224.937,3,0.7,2,-0.7333333333333333,74.979,2016,5,2,1,0,0,1,2,11,-164.9538
6.0,2,0.2,2,0.35000000000000003,3.0,2016,5,2,1,0,0,1,1,10,2.1
11.76,2,0.0,7,0.49000000000000005,5.88,2015,6,2,0,3,2,3,1,12,5.7624
1125.488,7,0.2,0,0.0875,160.78400000000002,2014,3,1,0,1,0,2,0,5,98.4802
12.645,5,0.7,0,-0.8,2.529,2014,3,1,0,1,0,2,1,3,-10.116
4.032,2,0.2,0,0.2625,2.016,2014,3,1,0,1,0,2,1,2,1.0584
79.96,4,0.0,2,0.28,19.99,2017,7,3,2,0,1,0,2,13,22.3888
6.732,6,0.7,0,-0.6666666666666667,1.122,2015,9,3,3,1,0,1,1,3,-4.488
33.568,2,0.2,0,0.05,16.784,2015,9,3,3,1,0,1,1,14,1.6784
15.84,2,0.2,0,0.35,7.92,2015,9,3,3,1,0,1,1,7,5.544
24.424,1,0.2,0,0.325,24.424,2015,9,3,3,1,0,1,1,10,7.9378
17.12,5,0.2,0,0.11249999999999999,3.4240000000000004,2015,9,3,3,1,0,1,1,2,1.926
31.56,3,0.0,0,0.33,10.52,2015,8,3,3,1,0,3,0,9,10.4148
105.686,1,0.3,2,-0.2714285714285714,105.686,2015,5,2,1,2,0,0,0,5,-28.6862
399.54,2,0.4,2,-0.19999999999999998,199.77,2015,5,2,1,2,0,0,2,11,-79.908
104.93,5,0.3,2,-0.04285714285714285,20.986,2015,5,2,1,2,0,0,0,5,-4.497
1079.85,3,0.0,2,0.3,359.95,2017,9,3,3,0,2,1,2,13,323.955
70.98,1,0.0,2,0.049999999999999996,70.98,2017,9,3,3,0,2,1,1,14,3.549
29.95,5,0.0,2,0.29,5.99,2017,9,3,3,0,2,1,1,2,8.6855
589.41,5,0.1,2,-0.011111111111111112,117.88199999999999,2017,9,3,3,0,2,1,0,5,-6.549
9.648,6,0.2,4,0.3625,1.6079999999999999,2016,6,2,1,3,2,1,1,8,3.4974
400.784,1,0.2,2,-0.0125,400.784,2017,6,2,6,2,0,1,0,4,-5.0098
53.72,4,0.0,1,0.26,13.43,2017,8,3,5,0,2,0,1,14,13.9672
31.008,1,0.2,2,0.3625,31.008,2016,8,3,4,0,1,2,1,12,11.2404
61.12,5,0.2,0,0.3625,12.224,2016,11,4,4,1,0,3,1,3,22.156
195.136,4,0.2,5,-0.225,48.784,2017,4,2,0,3,1,0,1,14,-43.9056
121.536,4,0.2,5,0.125,30.384,2017,7,3,6,3,0,0,1,2,15.192
17.472,3,0.2,4,0.32499999999999996,5.824000000000001,2014,5,2,6,3,2,0,1,12,5.6784
104.58,9,0.8,4,-1.65,11.62,2014,5,2,6,3,2,0,1,3,-172.557
24.7,5,0.6,4,-0.4,4.9399999999999995,2016,7,3,3,3,2,0,0,9,-9.88
302.72,5,0.6,4,-1.2499999999999998,60.544000000000004,2016,7,3,3,3,2,0,0,9,-378.4
8.56,2,0.0,5,0.44999999999999996,4.28,2017,9,3,3,3,0,1,1,12,3.852
11.56,2,0.0,5,0.48999999999999994,5.78,2017,9,3,3,3,0,1,1,12,5.6644
25.86,3,0.0,5,0.26,8.62,2017,1,1,1,3,1,3,1,1,6.7236
276.784,2,0.2,5,0.325,138.392,2017,1,1,1,3,1,3,1,3,89.9548
110.352,3,0.2,5,0.075,36.784,2017,1,1,1,3,1,3,2,13,8.2764
60.84,3,0.0,4,0.32,20.28,2015,9,3,5,3,2,3,0,9,19.4688
35.208,1,0.2,4,0.07500000000000001,35.208,2015,4,2,1,3,0,3,1,1,2.6406
41.472,8,0.2,3,0.35,5.184,2017,5,2,0,2,1,0,1,12,14.5152
239.5,5,0.0,5,0.48,47.9,2016,9,3,6,3,0,2,1,12,114.96
34.2,5,0.0,3,0.26999999999999996,6.840000000000001,2014,5,2,0,0,0,2,1,15,9.234
376.866,3,0.4,6,-0.5666666666666667,125.622,2016,6,2,4,3,1,1,0,16,-213.5574
197.72,4,0.0,3,0.28,49.43,2015,11,4,0,0,0,2,1,1,55.3616
70.72,4,0.2,5,-0.0875,17.68,2017,11,4,5,3,1,1,2,0,-6.188
194.352,3,0.2,5,-0.22499999999999998,64.784,2017,11,4,5,3,1,1,1,14,-43.7292
21.6,6,0.0,3,0.45999999999999996,3.6,2017,12,4,1,2,0,1,1,12,9.936
11.07,3,0.0,3,0.47,3.69,2017,12,4,1,2,0,1,1,10,5.2029
282.84,4,0.0,3,0.07,70.71,2016,5,2,0,2,0,3,0,9,19.7988
27.72,9,0.0,3,0.48000000000000004,3.08,2016,5,2,0,2,0,3,1,10,13.3056
11.68,4,0.0,6,0.45,2.92,2017,10,4,1,3,0,2,1,8,5.256
239.984,2,0.2,4,0.09999999999999999,119.992,2016,9,3,6,3,0,3,2,13,23.9984
22.98,1,0.0,2,0.3,22.98,2014,11,4,1,0,1,3,1,1,6.894
102.13,7,0.0,2,0.15,14.59,2014,11,4,1,0,1,3,2,0,15.3195
2033.584,2,0.2,2,0.375,1016.792,2014,11,4,1,0,1,3,1,3,762.594
5.76,2,0.0,7,0.29000000000000004,2.88,2016,8,3,0,3,1,3,1,2,1.6704
899.982,3,0.4,5,0.08333333333333334,299.99399999999997,2017,11,4,3,3,1,1,2,6,74.9985
86.352,3,0.2,5,0.0625,28.784000000000002,2017,11,4,3,3,1,1,1,2,5.397
139.96,5,0.2,5,-0.012499999999999999,27.992,2017,11,4,3,3,1,1,2,0,-1.7495
16.704,6,0.2,4,0.075,2.7840000000000003,2014,9,3,4,3,2,1,1,1,1.2528
3.152,2,0.2,4,0.15,1.576,2014,9,3,4,3,2,1,2,0,0.4728
32.896,4,0.2,4,0.33749999999999997,8.224,2014,9,3,4,3,2,1,1,12,11.1024
21.392,2,0.8,1,-2.55,10.696,2017,6,2,3,0,0,0,1,1,-54.5496
307.314,3,0.3,1,-0.12857142857142856,102.438,2017,6,2,3,0,0,0,0,16,-39.5118
409.9992,3,0.32,1,-0.23529411764705882,136.66639999999998,2017,6,2,3,0,0,0,0,4,-96.4704
9.248,2,0.2,2,0.3625,4.624,2017,9,3,5,0,1,0,1,12,3.3524
14.67,3,0.0,4,0.45999999999999996,4.89,2014,11,4,6,3,0,0,1,3,6.7482
37.408,7,0.2,5,0.35,5.344,2014,1,1,0,3,0,1,1,12,13.0928
3.438,2,0.7,5,-0.7333333333333333,1.719,2014,1,1,0,3,0,1,1,3,-2.5212
7.152,3,0.2,6,0.32499999999999996,2.384,2016,5,2,1,3,0,1,1,3,2.3244
179.7,6,0.0,6,0.49,29.95,2016,5,2,1,3,0,1,2,13,88.053
90.64,8,0.0,4,0.43,11.33,2017,2,1,0,3,0,0,1,1,38.9752
177.0,3,0.0,3,0.17,59.0,2014,10,4,1,0,0,1,2,0,30.09
79.45,7,0.0,3,0.27999999999999997,11.35,2014,10,4,1,0,0,1,1,14,22.246
1628.82,9,0.0,3,0.16,180.98,2014,10,4,1,0,0,1,0,5,260.6112
137.54,2,0.0,7,0.4,68.77,2014,11,4,1,3,1,3,0,9,55.016
730.2,4,0.0,7,0.13,182.55,2014,11,4,1,3,1,3,0,16,94.926
11.56,2,0.0,3,0.48999999999999994,5.78,2017,11,4,6,2,0,3,1,12,5.6644
4297.644,13,0.4,3,-0.4333333333333333,330.588,2015,1,1,2,2,0,2,0,16,-1862.3124
20.65,5,0.0,5,0.4600000000000001,4.13,2014,3,1,4,3,1,3,1,2,9.499
204.9,5,0.0,5,0.0,40.980000000000004,2014,3,1,4,3,1,3,1,14,0.0
436.704,6,0.2,5,0.05,72.784,2014,3,1,4,3,1,3,0,5,21.8352
481.568,2,0.2,5,0.1125,240.784,2014,3,1,4,3,1,3,0,5,54.1764
89.544,7,0.2,5,0.1375,12.792,2017,6,2,3,3,0,3,2,0,12.3123
35.168,2,0.2,5,-0.2375,17.584,2017,6,2,3,3,0,3,1,14,-8.3524
72.588,2,0.7,5,-0.6666666666666667,36.294,2017,6,2,3,3,0,3,1,3,-48.392
221.16,4,0.0,5,0.26,55.29,2014,11,4,2,3,0,0,1,14,57.5016
281.97,3,0.0,5,0.27999999999999997,93.99000000000001,2014,11,4,2,3,0,0,2,13,78.9516
3406.664,8,0.15,4,0.047058823529411764,425.833,2016,11,4,5,3,0,3,0,4,160.3136
37.17,9,0.0,4,0.27999999999999997,4.13,2016,11,4,5,3,0,3,1,2,10.4076
64.96,2,0.0,4,0.30000000000000004,32.48,2016,11,4,5,3,0,3,1,1,19.488
595.38,6,0.0,4,0.5,99.23,2016,11,4,5,3,0,3,0,9,297.69
95.984,2,0.2,4,0.125,47.992,2017,1,1,0,3,2,3,2,0,11.998
4.938,2,0.7,4,-0.7333333333333334,2.469,2017,1,1,0,3,2,3,1,3,-3.6212
97.44,3,0.0,7,0.36000000000000004,32.48,2014,9,3,0,3,0,1,0,9,35.0784
3.984,1,0.2,7,0.35000000000000003,3.984,2014,9,3,0,3,0,1,1,3,1.3944
13.04,4,0.0,7,0.44,3.26,2014,9,3,0,3,0,1,1,2,5.7376
579.528,4,0.1,7,0.14444444444444443,144.882,2014,9,3,0,3,0,1,0,5,83.7096
18.75,5,0.0,4,0.48,3.75,2014,3,1,2,2,0,3,1,10,9.0
3023.928,9,0.2,5,0.075,335.99199999999996,2016,6,2,0,3,2,3,2,13,226.7946
26.96,2,0.0,5,0.13999999999999999,13.48,2016,6,2,0,3,2,3,2,0,3.7744
477.6,3,0.2,5,0.33749999999999997,159.20000000000002,2016,6,2,0,3,2,3,2,13,161.19
193.95,3,0.0,5,0.05,64.64999999999999,2017,8,3,3,3,0,3,1,14,9.6975
12.96,2,0.0,0,0.4799999999999999,6.48,2015,12,4,0,1,1,3,1,12,6.2208
119.94,3,0.0,4,0.2,39.98,2017,11,4,3,3,0,3,0,9,23.988
12.42,3,0.0,4,0.36,4.14,2017,11,4,3,3,0,3,0,9,4.4712
18.088,7,0.2,4,0.3625,2.584,2016,4,2,5,3,0,3,1,3,6.5569
71.97,3,0.0,4,0.5,23.99,2016,4,2,5,3,0,3,1,7,35.985
14.94,3,0.0,4,0.46,4.9799999999999995,2017,4,2,6,3,0,2,1,10,6.8724
64.68,7,0.2,2,0.125,9.24,2015,8,3,3,0,1,2,1,2,8.085
22.0,5,0.2,6,0.0625,4.4,2017,11,4,0,3,0,3,2,13,1.375
7.968,2,0.2,5,0.3375,3.984,2016,12,4,4,3,2,1,1,12,2.6892
1499.97,5,0.4,5,-0.25,299.994,2016,12,4,4,3,2,1,2,13,-374.9925
26.632,1,0.2,2,0.049999999999999996,26.632,2014,7,3,1,2,0,0,1,14,1.3316
41.6,4,0.0,4,0.33999999999999997,10.4,2016,5,2,4,3,0,3,0,9,14.144
64.02,6,0.0,5,0.46,10.67,2014,11,4,4,3,1,0,1,7,29.4492
6.99,3,0.0,5,0.29,2.33,2016,4,2,0,3,1,1,1,2,2.0271
6.84,1,0.0,5,0.27,6.84,2016,4,2,0,3,1,1,1,15,1.8468
323.1,2,0.0,4,0.19,161.55,2015,12,4,6,3,1,3,1,14,61.389
668.16,9,0.2,4,0.11250000000000002,74.24,2015,12,4,6,3,1,3,2,13,75.168
8.64,3,0.0,5,0.49,2.8800000000000003,2017,12,4,2,3,0,3,1,10,4.2336
38.88,6,0.0,5,0.48000000000000004,6.48,2017,12,4,2,3,0,3,1,12,18.6624
201.04,8,0.0,5,0.27,25.13,2017,12,4,2,3,0,3,0,9,54.2808
12.96,2,0.0,5,0.48999999999999994,6.48,2017,12,4,2,3,0,3,1,12,6.3504
16.59,1,0.0,2,0.35,16.59,2017,1,1,0,2,1,3,2,0,5.8065
35.1,6,0.0,4,0.29,5.8500000000000005,2017,5,2,1,3,0,3,1,2,10.179
11.646,9,0.8,6,-1.5,1.294,2017,9,3,5,3,2,0,1,3,-17.469
32.4,5,0.0,7,0.48,6.4799999999999995,2017,6,2,1,3,0,2,1,12,15.552
503.96,4,0.0,7,0.25,125.99,2017,6,2,1,3,0,2,2,13,125.99
7.04,4,0.0,1,0.29,1.76,2017,4,2,1,0,2,1,1,2,2.0416
